"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
CJ제일제당,공공용,경상남도 창원시 마산회원구 양덕옛2길 65,경상남도 창원시 마산회원구 석전동 245-11,35.2308837483,128.5778038710,588.43,712,y,주차장,055-230-5384,마산회원구 석전동주민센터,2019-09-24
"건우만복아파트",공공용,경상남도 창원시 마산회원구 회원서1길70,경상남도 창원시 마산회원구 석전동 47-3,35.2246488450,128.5699159466,991.74,1202,y,주차장,055-230-5384,마산회원구 석전동주민센터,2019-09-24
"회성동주민센터",공공용,경상남도 창원시 마산회원구 북성로 327,경상남도 창원시 마산회원구 회성동 457-37,35.2330573962,128.5616948436,315.09,382,y,지하주차장,055-230-5427,마산회원구 회성동주민센터,2019-09-24
"회성시장",공공용,경상남도 창원시 마산회원구 회성시장1길 16,경상남도 창원시 마산회원구 회성동 450-2,35.2329282163,128.5594120537,1176.86,1426,y,빈공간,055-230-5427,마산회원구 회성동주민센터,2019-09-24
"대호아파트",공공용,경상남도 창원시 마산회원구 회성시장1길 27,경상남도 창원시 마산회원구 회성동 454-1,35.2323741727,128.5598847489,538.85,653,y,지하주차장,055-230-5427,마산회원구 회성동주민센터,2019-09-24
"새마을금고",공공용,경상남도 창원시 마산회원구 회성시장1길 5,경상남도 창원시 마산회원구 회성동 456-8,35.2333077728,128.5601706399,224.79,272,y,금고 회의실,055-230-5427,마산회원구 회성동주민센터,2019-09-24
"회성빌라 지하주차장",공공용,경상남도 창원시 마산회원구 회성시장2길 38,경상남도 창원시 마산회원구 회성동 447-18,35.2331508476,128.5580806362,290.91,353,y,지하주차장,055-230-5427,마산회원구 회성동주민센터,2019-09-24
"유한미소안아파트",공공용,경상남도 창원시 마산회원구 양덕천길 47,경상남도 창원시 마산회원구 양덕동 49-1,35.2312990955,128.5871174838,3863,4682,y,주차장,055-230-5477,마산회원구 양덕1동주민센터,2019-09-24
"경남아파트",공공용,경상남도 창원시 마산회원구 양덕동17길 22,경상남도 창원시 마산회원구 양덕동 5-2,35.2342692441,128.5909847035,7271,8813,y,주차장,055-230-5477,마산회원구 양덕1동주민센터,2019-09-24
"경민인터빌",공공용,경상남도 창원시 마산회원구 양덕북12길 113,경상남도 창원시 마산회원구 양덕동 15-27,35.2319046540,128.5838209037,2338,2834,y,주차장,055-230-5477,마산회원구 양덕1동주민센터,2019-09-24
"춘광3차",공공용,경상남도 창원시 의창구 동읍 의창대로 881,,35.2789645778,128.6868978320,734,889,Y,,,경상남도 창원시청,2019-09-24
"서광아파트",공공용,경상남도 창원시 의창구 동읍 의창대로915번길 29,,35.2816069476,128.6899948193,162,196,Y,,,경상남도 창원시청,2019-09-24
"대한아파트",공공용,경상남도 창원시 의창구 동읍 신방로 17,,35.2857330,128.6838256762,2694,3265,Y,,,경상남도 창원시청,2019-09-24
"우성아파트",공공용,경상남도 창원시 의창구 동읍 무성길47번길 9,,35.2888739976,128.6979937967,2033,2464,Y,,,경상남도 창원시청,2019-09-24
"성진까치빌라트3차",공공용,경상남도 창원시 의창구 동읍 용정길46번길 49-1,,35.2743385991,128.7059851832,162,196,Y,,,경상남도 창원시청,2019-09-24
"성진까치빌라트5차",공공용,경상남도 창원시 의창구 동읍 용정길46번길 53,,35.2739110,128.7061045354,3260,3951,Y,,,경상남도 창원시청,2019-09-24
"동부산훼미리3차",공공용,경상남도 창원시 의창구 동읍 용정길46번길 32,,35.2755718691,128.7039098267,928,1124,Y,,,경상남도 창원시청,2019-09-24
"동부산훼미리4차",공공용,경상남도 창원시 의창구 동읍 자여로65번길 14,,35.2770530,128.7021042695,1204,1459,Y,,,경상남도 창원시청,2019-09-24
"동부산훼미리5차",공공용,경상남도 창원시 의창구 동읍 용정길46번길 24,,35.2760842982,128.7041271689,1254,1520,Y,,,경상남도 창원시청,2019-09-24
"대호아파트",공공용,경상남도 창원시 의창구 북면 천주로 1047,,35.3450440,128.6056350,1465,1775,Y,,,경상남도 창원시청,2019-09-24
"감계힐스테이트1차지하주차장",공공용,경상남도 창원시 의창구 북면 동전로 86,,35.3038937295,128.5975974226,8944,10841,Y,,,경상남도 창원시청,2019-09-24
"감계일신휴먼빌지하주차장",공공용,경상남도 창원시 의창구 북면 감계로 297,,35.3043486587,128.5953592431,13862,16802,Y,,,경상남도 창원시청,2019-09-24
STX칸1차지하주차장,공공용,경상남도 창원시 의창구 무동서로 76,,35.3221930,128.5818070,15331,18583,Y,,,경상남도 창원시청,2019-09-24
"동일그린맨션",공공용,경상남도 창원시 의창구 읍성로 90,,35.2646970770,128.6276608320,1375,1666,Y,,,경상남도 창원시청,2019-09-24
"국도그랜드",공공용,경상남도 창원시 의창구 의안로22번길 2,,35.2634408270,128.6240359783,1718,2082,Y,,,경상남도 창원시청,2019-09-24
"팔도맨션",공공용,경상남도 창원시 의창구 읍성로89번길 34,,35.2679400,128.6282410,1340,1624,Y,,,경상남도 창원시청,2019-09-24
"대상아파트",공공용,경상남도 창원시 마산회원구 양덕북17길 48,경상남도 창원시 마산회원구 양덕동 96-13,35.2357493088,128.5834079409,4096,4964,y,주차장,055-230-5477,마산회원구 양덕1동주민센터,2019-09-24
"신성미소지움아파트",공공용,경상남도 창원시 마산회원구 양덕북17길 73,경상남도 창원시 마산회원구 양덕동 102-1,35.2335713390,128.5842794939,4406,5340,y,주차장,055-230-5477,마산회원구 양덕1동주민센터,2019-09-24
"서안양덕타운",공공용,경상남도 창원시 마산회원구 팔용로 62-1,경상남도 창원시 마산회원구 양덕동 26-3,35.2344949057,128.5891744997,1776,2152,y,주차장,055-230-5477,마산회원구 양덕1동주민센터,2019-09-24
"흥국생명",공공용,경상남도 창원시 마산회원구 양덕로 99,경상남도 창원시 마산회원구 양덕동 57-5,35.2278955999,128.5863262798,826.45,1002,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"한일3차아파트",공공용,경상남도 창원시 마산회원구 삼호로 151,경상남도 창원시 마산회원구 양덕동 910,35.2261014388,128.5754794776,13408.32,16253,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"홈플러스 마산점",공공용,경상남도 창원시 마산회원구 삼호로 56,경상남도 창원시 마산회원구 양덕동 151-1,35.2226656439,128.5857148748,6336,7680,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"올림픽기념관",공공용,경상남도 창원시 마산회원구 삼호로 63,경상남도 창원시 마산회원구 양덕동 477,35.2219851971,128.5795821006,589.25,714,y,강당,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"배진아파트",공공용,경상남도 창원시 마산회원구 양덕남8길 13,경상남도 창원시 마산회원구 양덕동 151-7,35.2223248656,128.5864111366,26443.64,3206,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"한일2차아파트 201,205동",공공용,경상남도 창원시 마산회원구 양덕로 151,경상남도 창원시 마산회원구 양덕동 64-1,35.2316401479,128.5825460164,1006,1219,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"한일2차아파트 202,203동",공공용,경상남도 창원시 마산회원구 양덕로 151,경상남도 창원시 마산회원구 양덕동 64-1,35.2316401479,128.5825460164,754.5,915,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"한일2차아파트 204동,206동,207동,208동",공공용,경상남도 창원시 마산회원구 양덕로 151,경상남도 창원시 마산회원구 양덕동 64-1,35.2316401479,128.5825460164,1810.56,2195,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"한일1차아파트 101동",공공용,경상남도 창원시 마산회원구 양덕서8길 25,경상남도 창원시 마산회원구 양덕동 74-1,35.2317578286,128.5796089905,1255.3,1522,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"우성아파트",공공용,경상남도 창원시 마산회원구 양덕옛2길 16,경상남도 창원시 마산회원구 양덕동 888-1,35.2287830669,128.5768976852,17411.65,21105,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"한일1차아파트 102동",공공용,경상남도 창원시 마산회원구 양덕옛2길 58,경상남도 창원시 마산회원구 양덕동 75-1,35.2306384311,128.5786470718,589.71,715,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"한일1차아파트 103동",공공용,경상남도 창원시 마산회원구 양덕옛2길 58,경상남도 창원시 마산회원구 양덕동 75-1,35.2306384311,128.5786470718,884.87,1073,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"한일1차아파트 104,105동",공공용,경상남도 창원시 마산회원구 양덕옛2길 58,경상남도 창원시 마산회원구 양덕동 75-1,35.2306384311,128.5786470718,1206,1462,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"삼성버킹궁아파트",공공용,경상남도 창원시 마산회원구 용마로 142,경상남도 창원시 마산회원구 양덕동 148-3,35.2247217182,128.5869937664,5566.97,6748,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"양덕지하도",공공용,경상남도 창원시 마산회원구 합포로 지하 277,경상남도 창원시 마산회원구 양덕동 277,35.1319840,128.3514050,178.51,216,y,지하도,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"비전스카이아파트",공공용,경상남도 창원시 마산회원구 해안대로 607,경상남도 창원시 마산회원구 양덕동 153-5,35.2218912595,128.5886870840,22710,27527,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"대림하이빌아파트",공공용,경상남도 창원시 마산회원구 양덕동2길 76,경상남도 창원시 마산회원구 양덕동 161-1,35.2244483485,128.5891454993,10813.27,13107,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"메트로시티",공공용,경상남도 창원시 마산회원구 양덕서로 30,경상남도 창원시 마산회원구 양덕동 84-1,35.2283689491,128.5826626090,108386,131376,y,주차장,055-230-5524,마산회원구 양덕2동주민센터,2019-09-24
"합성동지하상가",공공용,경상남도 창원시 마산회원구 3·15대로 지하 758,경상남도 창원시 마산회원구 합성동 586,35.2387814655,128.5828253660,2710.76,3285,y,상가,055-230-5575,마산회원구 합성1동주민센터,2019-09-24
"보보스존",공공용,경상남도 창원시 마산회원구 3.15대로 736,경상남도 창원시 마산회원구 합성동 126-4,35.2375571255,128.5823771730,6931.28,8401,y,주차장,055-230-5635,마산회원구 합성2동주민센터,2019-09-24
"마산복음요양병원",공공용,경상남도 창원시 마산회원구 3.15대로 850,경상남도 창원시 마산회원구 합성동 134-1,35.2454066629,128.5895244105,529.09,641,y,주차장,055-230-5635,마산회원구 합성2동주민센터,2019-09-24
"삼성창원병원",공공용,경상남도 창원시 마산회원구 팔용로 158,경상남도 창원시 마산회원구 합성동 50,35.2429947016,128.5919636816,2737.2,3318,y,식당,055-230-5635,마산회원구 합성2동주민센터,2019-09-24
"창신대학교 공학관",공공용,경상남도 창원시 마산회원구 팔용로 262,경상남도 창원시 마산회원구 합성동 1,35.2446929154,128.5995945871,626.58,760,y,강의실,055-230-5635,마산회원구 합성2동주민센터,2019-09-24
"창신대학교 예술관",공공용,경상남도 창원시 마산회원구 팔용로 262,경상남도 창원시 마산회원구 합성동 1,35.2446929154,128.5995945871,663.3,804,y,강의실,055-230-5635,마산회원구 합성2동주민센터,2019-09-24
"합성2동 주민센터",공공용,경상남도 창원시 마산회원구 합성남8길 46,경상남도 창원시 마산회원구 합성동 205-5,35.2390217833,128.5867714358,231.41,280,y,주차장,055-230-5635,마산회원구 합성2동주민센터,2019-09-24
"맥스필 오피스텔",공공용,경상남도 창원시 마산회원구 합성남8길 67,경상남도 창원시 마산회원구 합성동 324-2,35.2401918174,128.5868908999,529.31,641,y,주차장,055-230-5635,마산회원구 합성2동주민센터,2019-09-24
"남아그린빌라",공공용,경상남도 창원시 마산회원구 구암북12길 112,경상남도 창원시 마산회원구 구암동 1340-4,35.2588897295,128.5951752603,657.56,797,y,주차장,055-230-5676,마산회원구 구암1동주민센터,2019-09-24
"한우아파트",공공용,경상남도 창원시 마산회원구 구암북12길 70,경상남도 창원시 마산회원구 구암동 1337,35.2576826316,128.5967733497,122.31,148,y,회의실,055-230-5676,마산회원구 구암1동주민센터,2019-09-24
"대진학원",공공용,경상남도 창원시 마산회원구 구암북2길 81,경상남도 창원시 마산회원구 구암동 266-34,35.2548709892,128.5962127884,125.62,152,y,비어있음,055-230-5676,마산회원구 구암1동주민센터,2019-09-24
"영일맨션",공공용,경상남도 창원시 마산회원구 구암서2길 25,경상남도 창원시 마산회원구 구암동 16-2,35.2476553413,128.5903585470,168.6,204,y,주차장,055-230-5676,마산회원구 구암1동주민센터,2019-09-24
"구암1동주민센터",공공용,경상남도 창원시 마산회원구 구암서2길 95,경상남도 창원시 마산회원구 구암동 8-16,35.2493943812,128.5935346080,264.46,320,y,주차장,055-230-5676,마산회원구 구암1동주민센터,2019-09-24
"석보아파트",공공용,경상남도 창원시 마산회원구 구암서6길 36,경상남도 창원시 마산회원구 구암동 13-7,35.2490287458,128.5917344898,109.09,132,y,창고,055-230-5676,마산회원구 구암1동주민센터,2019-09-24
"구암학원",공공용,경상남도 창원시 마산회원구 구암서7길 12,경상남도 창원시 마산회원구 구암동 13-3,35.2495285444,128.5926539312,175.21,212,y,비어있음,055-230-5676,마산회원구 구암1동주민센터,2019-09-24
"솔지어린이집",공공용,경상남도 창원시 마산회원구 금강로 301,경상남도 창원시 마산회원구 구암동 269-9,35.2535753637,128.5963236202,191.74,232,y,비어있음,055-230-5676,마산회원구 구암1동주민센터,2019-09-24
"구암성당",공공용,경상남도 창원시 마산회원구 구암서2길 90,경상남도 창원시 마산회원구 구암동 10-9,35.2489507436,128.5935522920,363.64,440,y,회의실,055-230-5676,마산회원구 구암1동주민센터,2019-09-24
KT마산지사,공공용,경상남도 창원시 마산회원구 3.15대로 940,경상남도 창원시 마산회원구 구암동 84-1,35.2499188233,128.5981631221,1328.93,16087,y,창고,055-230-5733,마산회원구 구암2동주민센터,2019-09-24
"한국전력 마산지사",공공용,경상남도 창원시 마산회원구 3.15대로 966,경상남도 창원시 마산회원구 구암동 92-5,35.2515222493,128.6008930381,671.08,812,y,창고,055-230-5733,마산회원구 구암2동주민센터,2019-09-24
"진보녹원맨션",공공용,경상남도 창원시 의창구 의안로44번길 49-20,,35.2646228181,128.6302040,743,900,Y,,,경상남도 창원시청,2019-09-24
"오성아파트",공공용,경상남도 창원시 의창구 서상로 27,,35.2630624537,128.6159499521,4465,5412,Y,,,경상남도 창원시청,2019-09-24
"남아그린타워",공공용,경상남도 창원시 의창구 동정길 7,,35.2621185374,128.6121249596,4038,4894,Y,,,경상남도 창원시청,2019-09-24
"럭키소계아파트",공공용,경상남도 창원시 의창구 금강로379번길 16-9,,35.2603530,128.6013657178,1150,1393,Y,,,경상남도 창원시청,2019-09-24
"서문무학아파트",공공용,경상남도 창원시 의창구 서상로12번길 83-15,,35.2621862723,128.6226967752,2692,3263,Y,,,경상남도 창원시청,2019-09-24
"송림아파트",공공용,경상남도 창원시 의창구 의안로18번길 18,,35.2627565169,128.6256002097,1012,1226,Y,,,경상남도 창원시청,2019-09-24
"동마산보건지소",공공용,경상남도 창원시 마산회원구 구암남14길 33,경상남도 창원시 마산회원구 구암동 95-5,35.2506001870,128.6007741360,261.16,316,y,주차장,055-230-5733,마산회원구 구암2동주민센터,2019-09-24
"구암2동주민센터",공공용,경상남도 창원시 마산회원구 구암남16길 12,경상남도 창원시 마산회원구 구암동 86-2,35.2490126129,128.5984270157,475,575,y,주차장,055-230-5733,마산회원구 구암2동주민센터,2019-09-24
"중앙하이츠",공공용,경상남도 창원시 마산회원구 팔용로 215,경상남도 창원시 마산회원구 구암동 51-1,35.2469822175,128.5946650985,8163,9894,y,주차장,055-230-5733,마산회원구 구암2동주민센터,2019-09-24
"창신중학교지하식당",공공용,경상남도 창원시 마산회원구 봉암북7길 11,경상남도 창원시 마산회원구 봉암동 511-8,35.2243292412,128.5973716037,238,288,y,식당,055-230-5784,마산회원구 봉암동주민센터,2019-09-24
"정다운병원",공공용,경상남도 창원시 마산회원구 봉양로 160,경상남도 창원시 마산회원구 봉암동 472-19,35.2175649138,128.6037535728,1953.73,2364,y,주차장,055-230-5784,마산회원구 봉암동주민센터,2019-09-24
"창원교육지원청 마산교육지원센터",공공용,경상남도 창원시 마산회원구 봉덕2길 3,경상남도 창원시 마산회원구 봉암동 435-1,35.2220785096,128.5952803240,148.76,180,y,창고,055-230-5784,마산회원구 봉암동주민센터,2019-09-24
"서광아파트",공공용,경상남도 창원시 마산회원구 봉양로 241,경상남도 창원시 마산회원구 봉암동 277,35.2168808460,128.6129122132,5094,6164,y,주차장,055-230-5784,마산회원구 봉암동주민센터,2019-09-24
"중앙동-대신한울아파트",공공용,경상남도 창원시 진해구 백구로 14,,35.1467420,128.6625480,1356,1643,Y,,,경상남도 창원시청,2019-09-24
"중앙동-태영데시앙아파트",공공용,경상남도 창원시 진해구 중원동로 28,,35.1469200,128.6612754926,9200,11151,Y,,,경상남도 창원시청,2019-09-24
"태평동-대암그린비치맨션",공공용,경상남도 창원시 진해구 속천로 23번길9,,35.1441993965,128.6713183635,1235,1496,Y,,,경상남도 창원시청,2019-09-24
"태평동-신생비치맨션",공공용,경상남도 창원시 진해구 진희로 9,,35.1435270664,128.6709271812,1030,1248,Y,,,경상남도 창원시청,2019-09-24
"태평동-성신아트빌라",공공용,경상남도 창원시 진해구 태평로 34번길11,,35.1449558947,128.6619241338,747,905,Y,,,경상남도 창원시청,2019-09-24
"태평동-평화그린파크맨션",공공용,경상남도 창원시 진해구 제황로 10,,35.1461352421,128.6694882735,1011,1225,Y,,,경상남도 창원시청,2019-09-24
"태평동-수창블루안아파트",공공용,경상남도 창원시 진해구 속천로 58,,35.1419282422,128.6697620,2960,3587,Y,,,경상남도 창원시청,2019-09-24
"충무동-농협",공공용,경상남도 창원시 진해구 벚꽃로 69,,35.1518283474,128.6633680,431,522,Y,,,경상남도 창원시청,2019-09-24
"충무동-국민은행",공공용,경상남도 창원시 진해구 중원로80번길 21,,35.1512330,128.6622110,621,752,Y,,,경상남도 창원시청,2019-09-24
"충무동-원예농협",공공용,경상남도 창원시 진해구 충장로 84,,35.1522291181,128.6612310,460,557,Y,,,경상남도 창원시청,2019-09-24
"충무동-평화빌라",공공용,경상남도 창원시 진해구 중원로85번길 13,,35.1518210,128.6586380,463,561,Y,,,경상남도 창원시청,2019-09-24
"충무동-경남은행",공공용,경상남도 창원시 진해구 충장로 124,,35.1518010,128.6655080,387,469,Y,,,경상남도 창원시청,2019-09-24
"충무동-충무동주민센터",공공용,경상남도 창원시 진해구 중원로74번길 6,,35.1505040,128.6603280,171,207,Y,,,경상남도 창원시청,2019-09-24
"충무동-한일빌딩",공공용,경상남도 창원시 진해구 충장로 140,,35.1516840,128.6672080,475,575,Y,,,경상남도 창원시청,2019-09-24
"충무동-국빈장여관",공공용,경상남도 창원시 진해구 중원로79번길 5,,35.1512490,128.6592810,184,223,Y,,,경상남도 창원시청,2019-09-24
"충무동-맥도날드(구해양극장)",공공용,경상남도 창원시 진해구 벚꽃로 68-1,,35.1513160,128.6636060,419,507,Y,,,경상남도 창원시청,2019-09-24
"충무동-여성회관",공공용,경상남도 창원시 진해구 충장로 140,,35.1516840,128.6672080,1204,1459,Y,,,경상남도 창원시청,2019-09-24
"여좌동-우정빌라",공공용,경상남도 창원시 진해구 여좌남로 41번길6-2,,35.1553160,128.6606310,294,356,Y,,,경상남도 창원시청,2019-09-24
"북동시장",공공용,경상남도 창원시 의창구 의안로49번길 30,,35.2661820608,128.6206974270,2408,2918,Y,,,경상남도 창원시청,2019-09-24
"흥한웰가 102동 지하주차장",공공용,경상남도 창원시 의창구 천주로 33,,35.2644406933,128.6166717845,9334,11313,Y,,,경상남도 창원시청,2019-09-24
"중동대동다:숲아파트 108동 지하주차장",공공용,경상남도 창원시 의창구 팔용로 512,,35.2610227938,128.6199397975,13253,16064,Y,,,경상남도 창원시청,2019-09-24
"팔룡동주민센터",공공용,경상남도 창원시 의창구 팔용로 435,,35.2554796916,128.6128480,1657,2008,Y,,,경상남도 창원시청,2019-09-24
"벽산블루밍아파트C단지 301동",공공용,경상남도 창원시 의창구 남산로 20,,35.2586122214,128.6123016252,5874,7120,Y,,,경상남도 창원시청,2019-09-24
"벽산블루밍아파트C단지 305동",공공용,경상남도 창원시 의창구 남산로 20,,35.2586122214,128.6123016252,3112,3772,Y,,,경상남도 창원시청,2019-09-24
"벽산블루밍아파트C단지 308동",공공용,경상남도 창원시 의창구 남산로 20,,35.2586122214,128.6123016252,3425,4151,Y,,,경상남도 창원시청,2019-09-24
"웰빙프라자",공공용,경상남도 창원시 의창구 평산로 96,,35.2516150,128.6196640,7167,8687,Y,,,경상남도 창원시청,2019-09-24
"교차로빌딩",공공용,경상남도 창원시 의창구 창원대로 1,,35.2552273175,128.6063180,594,720,Y,,,경상남도 창원시청,2019-09-24
"몽고간장",공공용,경상남도 창원시 의창구 팔용로371번길 18,,35.2523860994,128.6066453981,404,489,Y,,,경상남도 창원시청,2019-09-24
"동서식품",공공용,경상남도 창원시 의창구 반계로 40,,35.2495776539,128.6131641939,330,400,Y,,,경상남도 창원시청,2019-09-24
"극동아파트",공공용,경상남도 창원시 의창구 팔용로 446,,35.2546636773,128.6140120974,4126,5001,Y,,,경상남도 창원시청,2019-09-24
"대동중앙아파트",공공용,경상남도 창원시 의창구 반계로 101,,35.2547592156,128.6152269587,4929,5974,Y,,,경상남도 창원시청,2019-09-24
"벽산블루밍아파트B단지관리사무소",공공용,경상남도 창원시 의창구 반계로 104-8,,35.2532197375,128.6179387192,13937,16893,Y,,,경상남도 창원시청,2019-09-24
"벽산블루밍아파트B단지 104동",공공용,경상남도 창원시 의창구 반계로 104-21,,35.2534997177,128.6196450472,4901,5940,Y,,,경상남도 창원시청,2019-09-24
"벽산블루밍아파트B단지 113동",공공용,경상남도 창원시 의창구 반계로 104-8,,35.2532197375,128.6179387192,17458,21161,Y,,,경상남도 창원시청,2019-09-24
"창원종합터미널 지하도",공공용,경상남도 창원시 의창구 창원대로 371,,35.2369503527,128.6404634352,750,909,Y,,,경상남도 창원시청,2019-09-24
"창원문성대학교 4호관(사회관)",공공용,경상남도 창원시 의창구 충혼로 91,,35.2330905201,128.6602140744,594,720,Y,,,경상남도 창원시청,2019-09-24
"시티세븐몰",공공용,경상남도 창원시 의창구 원이대로 320,,35.2396660497,128.6544074678,19096,23146,Y,,,경상남도 창원시청,2019-09-24
"대원대동2차아파트 201동",공공용,경상남도 창원시 의창구 창원대로 538,,35.2265880,128.6534687335,1979,2398,Y,,,경상남도 창원시청,2019-09-24
"대원대동2차아파트 202동",공공용,경상남도 창원시 의창구 창원대로 538,,35.2265880,128.6534687335,1427,1729,Y,,,경상남도 창원시청,2019-09-24
"대원대동2차아파트 203동",공공용,경상남도 창원시 의창구 창원대로 538,,35.2265880,128.6534687335,1228,1488,Y,,,경상남도 창원시청,2019-09-24
"대원대동1차아파트 101동",공공용,경상남도 창원시 의창구 창원대로 548,,35.2258960,128.6534637693,1387,1681,Y,,,경상남도 창원시청,2019-09-24
"대원대동1차아파트 102동",공공용,경상남도 창원시 의창구 창원대로 548,,35.2258960,128.6534637693,1444,1750,Y,,,경상남도 창원시청,2019-09-24
"대원대동1차아파트 103동",공공용,경상남도 창원시 의창구 창원대로 548,,35.2258960,128.6534637693,1198,1452,Y,,,경상남도 창원시청,2019-09-24
"대원대동1차아파트 104동",공공용,경상남도 창원시 의창구 창원대로 548,,35.2258960,128.6534637693,1449,1756,Y,,,경상남도 창원시청,2019-09-24
"대원대동1차아파트 106동",공공용,경상남도 창원시 의창구 창원대로 548,,35.2258960,128.6534637693,1663,2015,Y,,,경상남도 창원시청,2019-09-24
"여좌동-동양증권",공공용,경상남도 창원시 진해구 충장로 135,,35.1525600,128.6669080,1074,1301,Y,,,경상남도 창원시청,2019-09-24
"여좌동-동호빌딩",공공용,경상남도 창원시 진해구 여좌로 7,,35.1527300,128.6654720,241,292,Y,,,경상남도 창원시청,2019-09-24
"여좌동-금화골든파크",공공용,경상남도 창원시 진해구 충장로 79,,35.1529123119,128.6608420,664,804,Y,,,경상남도 창원시청,2019-09-24
"여좌동-이송빌라트",공공용,경상남도 창원시 진해구 여명로 89,,35.1584040,128.6613580,406,492,Y,,,경상남도 창원시청,2019-09-24
"여좌동-중앙도서관",공공용,경상남도 창원시 진해구 충장로 141,,35.1524570,128.6675000,1370,1660,Y,,,경상남도 창원시청,2019-09-24
"여좌동-대광아파트",공공용,경상남도 창원시 진해구 여명로 16번길22,,35.1542960113,128.6577335186,4983,6040,Y,,,경상남도 창원시청,2019-09-24
"여좌동-청산빌라",공공용,경상남도 창원시 진해구 여좌로 118번가길11-1,,35.1621250,128.6650430,245,296,Y,,,경상남도 창원시청,2019-09-24
"태백동-금화아파트",공공용,경상남도 창원시 진해구 대야남로 62번길6,,35.1542540,128.6718390,540,654,Y,,,경상남도 창원시청,2019-09-24
"태백동-벚꽃장회관",공공용,경상남도 창원시 진해구 충장로 161,,35.1523360,128.6698260,214,259,Y,,,경상남도 창원시청,2019-09-24
"태백동-원창시인의 마을",공공용,경상남도 창원시 진해구 태백서로 45번길3,,35.1559060,128.6728720018,1294,1568,Y,,,경상남도 창원시청,2019-09-24
